Date,AAPL__Close,AAPL__High,AAPL__Low,AAPL__Open,AAPL__Volume,AMD__Close,AMD__High,AMD__Low,AMD__Open,AMD__Volume,AMZN__Close,AMZN__High,AMZN__Low,AMZN__Open,AMZN__Volume,BAC__Close,BAC__High,BAC__Low,BAC__Open,BAC__Volume,COST__Close,COST__High,COST__Low,COST__Open,COST__Volume,CRM__Close,CRM__High,CRM__Low,CRM__Open,CRM__Volume,DIS__Close,DIS__High,DIS__Low,DIS__Open,DIS__Volume,GOOGL__Close,GOOGL__High,GOOGL__Low,GOOGL__Open,GOOGL__Volume,HD__Close,HD__High,HD__Low,HD__Open,HD__Volume,JNJ__Close,JNJ__High,JNJ__Low,JNJ__Open,JNJ__Volume,JPM__Close,JPM__High,JPM__Low,JPM__Open,JPM__Volume,KO__Close,KO__High,KO__Low,KO__Open,KO__Volume,MA__Close,MA__High,MA__Low,MA__Open,MA__Volume,META__Close,META__High,META__Low,META__Open,META__Volume,MSFT__Close,MSFT__High,MSFT__Low,MSFT__Open,MSFT__Volume,NFLX__Close,NFLX__High,NFLX__Low,NFLX__Open,NFLX__Volume,NVDA__Close,NVDA__High,NVDA__Low,NVDA__Open,NVDA__Volume,ORCL__Close,ORCL__High,ORCL__Low,ORCL__Open,ORCL__Volume,PFE__Close,PFE__High,PFE__Low,PFE__Open,PFE__Volume,PG__Close,PG__High,PG__Low,PG__Open,PG__Volume,SPY__Close,SPY__High,SPY__Low,SPY__Open,SPY__Volume,TSLA__Close,TSLA__High,TSLA__Low,TSLA__Open,TSLA__Volume,UNH__Close,UNH__High,UNH__Low,UNH__Open,UNH__Volume,V__Close,V__High,V__Low,V__Open,V__Volume,WMT__Close,WMT__High,WMT__Low,WMT__Open,WMT__Volume,XOM__Close,XOM__High,XOM__Low,XOM__Open,XOM__Volume
2016-10-18,26.91164207458496,27.081170953777765,26.907059220964147,27.07429842119308,98214000,6.730000019073486,6.889999866485596,6.690000057220459,6.760000228881836,25314800,40.88249969482422,41.16299819946289,40.750999450683594,41.105499267578125,50250000,13.141024589538574,13.149106585343457,13.019797735431496,13.084452160387476,71433100,126.3465347290039,126.77867233483713,125.75340087903236,126.68546466345958,1847800,71.71707153320312,73.09681612863753,71.54953310520834,72.92927770064276,5248400,84.64519500732422,85.17440128451537,84.46879763717938,84.85873761334585,4890800,40.7378044128418,41.10080156765005,40.333147939351875,40.3767859905438,45786000,99.99766540527344,100.40325649674143,99.52845705956754,100.32373037835362,3563300,88.87492370605469,91.23906875412119,88.6824037318628,90.39197616748226,12598300,52.67049026489258,53.06727111810204,52.5460136051673,52.78719121414911,11870300,31.166597366333008,31.18887422715345,30.988373981475707,31.04778272068301,11297300,96.2591781616211,96.6282042059767,95.62520386314961,96.30648493552974,2623700,127.56892395019531,128.3825313195313,127.0132715550633,127.6780529239048,13504000,51.407691955566406,51.666246894375185,51.18480047060452,51.291787431091066,19149500,11.878999710083008,11.982000350952148,11.649999618530273,11.663000106811523,421682000,1.637868046760559,1.647211863428187,1.6290160901406237,1.6356550869178548,269372000,33.3353385925293,33.56960608624732,33.283281356043936,33.491516921674645,7121900,20.36575698852539,20.477896552835848,20.315917460484798,20.396906380441195,15624074,67.09603118896484,67.72517615201647,67.08836290119143,67.6791430107569,10749500,183.43185424804688,183.94683917960134,183.05419077340724,183.88676349787806,76869700,13.273332595825195,13.29800033569336,12.883999824523926,13.065999984741211,85207500,122.83799743652344,123.31773088348491,118.10917204035634,119.24854551276785,10141900,76.31983184814453,77.05889455566675,76.10465880166639,76.24498842872072,11680400,19.509212493896484,19.54037301742859,19.327916081286272,19.424229395256,23573100,57.08158874511719,57.44998781245118,56.825027887309,57.344729502072184,5429300
2016-10-19,26.83146095275879,26.978080814699002,26.070869763501435,26.861242511393115,80138400,6.769999980926514,6.800000190734863,6.570000171661377,6.699999809265137,29420200,40.884498596191406,41.03350067138672,40.75849914550781,41.02000045776367,41814000,13.31074047088623,13.359232440592987,13.157187191263597,13.173349639682929,97969000,126.63463592529297,128.21916645706892,126.51600914643775,127.6938082112679,1812000,71.76634979248047,74.40757253556254,71.39185080973859,71.55938923472813,3668800,85.35079956054688,85.54576953451864,84.48735705674176,84.73803071374037,6140500,41.00310516357422,41.14989456215698,40.80673017146021,40.80673017146021,30002000,100.116943359375,100.27599557350074,99.01946852002013,100.01356002693858,4094800,88.2434310913086,89.24453706375333,88.14332284416089,88.9981117917235,7400900,53.176185607910156,53.29288654660333,52.75606579000854,52.75606579000854,12705800,31.226001739501953,31.277982967373635,31.047781196160322,31.136891467831138,16367400,97.20539855957031,97.31894059023575,96.16454848445953,96.32541172640497,3305200,129.09690856933594,129.45410606116167,127.5986715247218,127.73758081932192,16752300,51.29178237915039,51.56816901766015,51.17588126714479,51.238290604702826,22878400,12.187000274658203,12.244999885559082,11.800000190734863,11.824999809265137,219817000,1.6344252824783325,1.6420478805618792,1.6184424722623934,1.6268028016438798,199060000,33.27460479736328,33.52622582054422,33.23990107438767,33.42210803192773,8310900,20.30968475341797,20.46543420386479,20.24115509541642,20.40313417319843,17247445,66.13732147216797,67.12698349980741,66.06000523229321,66.9955453021352,12788800,183.921142578125,184.23013886318134,183.33749020465612,183.69798368773058,66519200,13.570667266845703,13.77733325958252,13.204000473022461,13.315999984741211,104868000,123.6776123046875,125.38239263433955,122.34978245209118,123.2064536198383,5796000,77.47050476074219,77.5266408836593,76.38530392963129,76.38530392963129,8440900,19.51487922668457,19.64235307480193,19.458224903484822,19.608360805065665,21369900,57.34471893310547,57.79205663178426,57.153942044949204,57.35787872897366,9373400
2016-10-20,26.817712783813477,26.89102271107884,26.650475331542438,26.77189473471508,96503200,6.960000038146973,6.980000019073486,6.769999980926514,6.809999942779541,64607500,40.51599884033203,40.785499572753906,40.154998779296875,40.699501037597656,63040000,13.383480072021484,13.440052508672478,13.262253201843171,13.294581189348474,88081200,127.13455200195312,127.76158659980852,126.76173424767636,126.97356868797705,2251200,71.53968048095703,71.91418701448912,71.20460360253743,71.91418701448912,5054500,85.44365692138672,85.71290324391063,84.89588504973325,85.10014136912237,6153200,40.744747161865234,41.083942776470344,40.69118896392038,41.038814054720824,27878000,100.40324401855469,101.06332224730107,99.86245798629128,100.16465962558874,3543200,88.45905303955078,89.0982146949148,88.24342579862095,88.42824914798938,6973000,53.10618209838867,53.4329400612215,52.85722280256492,52.966142123509194,14122000,31.136886596679688,31.27055339965689,31.107182233181636,31.166590960177736,10620500,97.03507232666016,97.81097410459525,96.84582358868745,97.2621635931262,2945300,128.98777770996094,129.64264236885265,128.49167087261492,129.05723993437937,13167500,51.042137145996094,51.282860296994436,50.51611323849304,51.26502857458123,49455600,12.335000038146973,12.375,12.105999946594238,12.196999549865723,144928000,1.6654078960418701,1.6708175366650166,1.630245818237096,1.653605246294421,312084000,33.049015045166016,33.274604134313996,32.97960098090833,33.07504366434027,11197000,20.272310256958008,20.396909093633596,20.241159608460293,20.241159608460293,20334190,65.66566467285156,66.12183447790188,65.55742079033625,66.01359059538657,10175100,183.57785034179688,184.13575421091858,182.9169389622136,183.56925874270433,73639800,13.273332595825195,13.533332824707031,13.136667251586914,13.474666595458984,76093500,124.27715301513672,124.97105379027259,123.34337255639527,123.78028272722153,5203700,77.18050384521484,77.74181517296061,76.8717801168434,77.6950433925006,6945200,19.469562530517578,19.568709254773587,19.424238406338745,19.540382082391453,18882000,57.371036529541016,57.56181342775201,56.9697480572682,57.09474102964584,6866900
2016-10-21,26.712329864501953,26.783350112783413,26.639019937258844,26.76043934039463,92770800,6.519999980926514,6.650000095367432,6.369999885559082,6.5,64243500,40.949501037597656,40.97100067138672,40.45000076293945,40.46799850463867,55860000,13.472381591796875,13.472381591796875,13.254172282840429,13.302662726558502,77954900,126.22786712646484,127.34634589183852,125.82961747116482,126.68542368290316,2188000,72.92928314208984,73.19537316411152,71.18489684016095,71.2932983165374,6789700,86.3720703125,87.44905536228123,84.115979159409,84.79373796947856,13814500,40.86524200439453,40.876649035892214,40.58010026779269,40.6639069526037,32316000,100.68157196044922,100.84063021888882,99.60795450265357,99.65566894645937,3234100,87.35784912109375,87.97390939877643,87.01130970685762,87.87380114590408,8422000,53.28511428833008,53.31623493984115,52.670494776215484,52.75607508395659,12175700,31.28542137145996,31.315122917184645,30.95125419535955,31.077493554794454,14401500,97.3189468383789,97.46088160492495,96.4768097010684,96.6376657342396,3018800,131.04165649414062,131.1011868873239,128.69009998355565,128.76947888779267,19088800,53.190818786621094,53.89515662850096,53.03925422373885,53.74358866456489,80032200,12.75,12.78499984741211,12.230999946594238,12.25,188324000,1.6607357263565063,1.663686300185162,1.644998785441167,1.659506252199253,279508000,32.910186767578125,33.07504018809663,32.77136196349823,32.96224731029974,13413400,20.048030853271484,20.216239593835567,20.048030853271484,20.19754945545324,19852090,65.20177459716797,65.61155593470096,65.13218585934801,65.26362994215229,13974100,183.6636962890625,183.74953370840024,182.61654263850906,183.57787196667618,89089100,13.339332580566406,13.437999725341797,13.160667419433594,13.239999771118164,44151000,124.5342025756836,124.59417579291464,123.15496236868718,123.58329767431643,3331800,77.04019165039062,77.21794301373254,76.31984325875544,76.73146785220595,8043200,19.35907745361328,19.441227191564398,19.25993077100528,19.35907745361328,23533800,56.98290252685547,57.11447036622272,56.37767741638859,56.85132966849687,10736200
2016-10-24,26.952880859375,26.97349845853765,26.803969567762543,26.826878593892154,94154800,7.010000228881836,7.010000228881836,6.539999961853027,6.570000171661377,52998400,41.90449905395508,41.915000915527344,41.11050033569336,41.247501373291016,81218000,13.553197860717773,13.577442307962396,13.423889003802564,13.537033868232582,68244800,128.8970184326172,129.0664963314075,126.49905097343613,126.54990210068226,2432800,73.97393798828125,74.24988540381817,73.2052251824275,73.35305630332319,6329300,86.68775177001953,87.41192804260812,86.15854548748338,86.79915914526185,7281000,41.4444580078125,41.55355690969719,41.11220501274694,41.16427631898356,28952000,101.62001037597656,101.90630921858705,101.18261374848221,101.18261374848221,3824800,87.4887466430664,87.93539423550585,87.35783451690902,87.7351718879914,6141900,53.58076095581055,53.720800928788115,53.29289936256284,53.65855962176303,10197100,31.604719161987305,31.760662815062414,31.374514603092685,31.426495820784385,13439200,97.6406478881836,98.33138588708027,97.4230136575787,97.6027981429001,2565600,132.2422332763672,132.37122589489525,131.12102701372473,131.6865960580597,17470200,54.38551330566406,54.38551330566406,53.43153818041949,53.44045234187487,54067000,12.732999801635742,12.928999900817871,12.614999771118164,12.741999626159668,159807000,1.738682746887207,1.7406498353755668,1.6718008002900087,1.6720467889440338,339836000,33.2052001953125,33.33534662774126,33.0750504530383,33.0750504530383,13550500,20.016883850097656,20.160172840757966,19.967044310080034,20.122792559525468,20644066,65.02393341064453,65.48783663936746,64.9930057422164,65.24815458261136,10573200,184.44480895996094,184.81389422017946,184.09289380641522,184.53922490123043,60146600,13.517333030700684,13.596667289733887,13.350000381469727,13.399999618530273,41274000,123.95172882080078,125.26243440230328,123.37776082061933,125.07396573695868,2930200,77.80728912353516,78.20020627733984,77.37695026877864,77.9008398071849,16267000,19.59986686706543,19.650856093925757,19.373246279999204,19.438399090936382,21490800,57.173683166503906,57.44339876063846,56.6210871630463,57.061844974797694,8354900
2016-10-25,27.09033203125,27.115532479943987,26.874983377990965,27.021603217021607,192516000,7.5,7.5,6.869999885559082,6.900000095367432,78862000,41.75899887084961,42.15449905395508,41.6609992980957,41.96500015258789,64968000,13.512788772583008,13.593607198867202,13.480462326959291,13.50470677580626,49350300,127.93952178955078,128.76990910113233,127.01591388604237,127.01591388604237,2060600,73.97393798828125,74.17104865580987,73.49103001109164,73.97393798828125,4447200,86.11212158203125,86.67846602110087,86.00999343181356,86.47420972066548,6380700,41.08790588378906,41.58132528000478,40.92673568335818,41.58132528000478,37814000,98.08901977539062,100.4191711164767,98.04925974524245,100.4191711164767,8731900,87.75829315185547,87.91231263673583,87.08832161192178,87.51186785128951,5595000,53.526309967041016,53.627447655597216,53.199546020054264,53.58854534849014,9945100,31.589879989624023,31.842361507855134,31.508194375966152,31.664138093259318,16484700,97.34732055664062,97.68796106745009,96.78905302004254,97.64065429706619,4869300,131.2599334716797,132.46051861661175,131.1904863908867,132.46051861661175,13336800,54.376583099365234,54.71537555156003,54.20718347221525,54.251761068445866,35137200,12.651000022888184,12.805999755859375,12.574999809265137,12.652000427246094,82539000,1.7672057151794434,1.7777790056885558,1.7273717360383571,1.7357319495402228,397460000,33.28327178955078,33.3440074212231,33.057679463473306,33.205182647422994,11627100,20.110326766967773,20.166395918161296,19.929657553773744,19.948347688317636,20380249,67.24293518066406,68.10115868353553,67.24293518066406,67.64498301409049,20761200,183.8267059326172,184.5219442212793,183.6636227593367,184.2644451633073,66542300,13.489333152770996,13.645999908447266,13.41333293914795,13.526666641235352,36675000,123.1721420288086,124.54282070944832,123.01794753991099,124.11448525571849,3095400,76.7408218383789,77.8073156986586,76.43209805317633,77.8073156986586,15085900,19.64801597595215,19.792486741250237,19.54603594477566,19.5488676878332,22889100,57.0487060546875,57.66050625410997,56.96976231253867,57.01581157404388,6835900
2016-10-26,26.480941772460938,26.50614222102865,25.95860838005083,26.187702095869042,264536800,7.289999961853027,7.480000019073486,7.260000228881836,7.400000095367432,47619300,41.12950134277344,41.672000885009766,41.0,41.63800048828125,79962000,13.63401985168457,13.63401985168457,13.43197451716424,13.448136972398354,58730400,127.93103790283203,128.29539982449552,127.33790411920785,127.39722396224366,2246100,73.86552429199219,75.05802307726034,73.2545000591139,73.56986958805186,5748200,86.79916381835938,87.0127064380345,85.32295934989565,85.77788935117722,7152800,40.76805114746094,41.046254116175696,40.48290937326526,41.01699309022727,35898000,97.58799743652344,98.41508249426676,97.34146462600202,97.68343242807421,5456100,88.22032928466797,88.72858471100555,87.48105347155666,87.51185736484155,6429200,53.783023834228516,53.876385773126536,53.1917493615101,53.1917493615101,9801300,31.5156192779541,31.953748891162732,31.493342413257675,31.931472026466306,16886200,97.6690673828125,97.89615871444423,97.01617168288011,97.04455719694617,3356000,130.01966857910156,131.23017042975073,129.92045629919932,130.6150028184295,13084700,54.055625915527344,54.56381806021768,53.9129755486152,54.21610800343514,29911600,12.696999549865723,12.871999740600586,12.574999809265137,12.628999710083008,86024000,1.774336576461792,1.7937618233043355,1.7507311642326158,1.7524523812155555,333792000,33.239898681640625,33.52622340718633,33.101073870196885,33.101073870196885,9723100,20.185089111328125,20.309687939770793,20.02933963644603,20.11032981426252,18026246,67.57540130615234,67.83827760563133,67.09603135558326,67.19654773973016,8464100,183.4577178955078,184.04137047003007,182.76246619192386,183.00280836037953,75705500,13.482666969299316,13.545999526977539,13.34000015258789,13.399999618530273,84492000,121.84428405761719,123.17212641015678,121.55301912323687,123.14642733193257,3267600,76.47885131835938,76.9559690865406,76.16077756454501,76.35723614262913,8748400,19.713172912597656,19.77549396584085,19.585699062457092,19.631023170103425,15151500,57.29208755493164,57.52891368141428,56.542139827400376,56.7394966057997,8488100
2016-10-27,26.226654052734375,26.542802807956477,26.139597306511195,26.43512846258359,138248000,7.110000133514404,7.460000038146973,7.099999904632568,7.440000057220459,37804200,40.917999267578125,41.58599853515625,40.77149963378906,41.5620002746582,148128000,13.666342735290527,13.81989758104749,13.625934295530723,13.698670720284905,97937300,127.829345703125,128.3377534143803,126.94812032354034,127.80392661049675,1993500,73.65857696533203,75.05803655026381,73.54031807012936,74.39772513636481,4019400,87.29122161865234,87.58831973901121,86.63203538546166,87.08697241615019,6647000,40.53249740600586,40.9902126297614,40.39661940613847,40.81317851020371,59470000,97.23011016845703,98.18443565055044,96.90404522047882,97.58798070737869,4261600,89.09822082519531,89.75279328423936,88.397451338493,88.54376836466642,7548700,53.860836029052734,54.2809499743206,53.75969243037286,54.06311135509809,14210700,31.277982711791992,31.67155850458729,31.11461435385784,31.656706320636104,14537000,98.02861785888672,98.69097772617728,97.64067051326295,97.64067051326295,5096100,128.6802215576172,130.7737934669046,128.26349354145347,130.71426305602157,16741400,53.58309555053711,54.233941484312446,53.574181390276536,54.03779594804847,28479900,12.647000312805176,12.817999839782715,12.593000411987305,12.743000030517578,69142000,1.7379450798034668,1.7913030458653922,1.7308143398005924,1.7878606115709617,388664000,33.161808013916016,33.45681113858139,33.10107236853001,33.32666143570027,7588900,20.23493194580078,20.440520985619745,20.16640226586113,20.297231996410982,19238662,66.9414291381836,67.73006429132498,66.84091270868072,67.66048143907052,6598300,182.96841430664062,184.21297801001447,182.8911685057367,184.17865090859547,77220200,13.600666999816895,14.24666690826416,13.44333267211914,14.089332580566406,196405500,121.5958251953125,122.71806157266361,121.28742326116019,122.26402720734988,3358000,76.63790130615234,76.96533232564136,76.3478919942422,76.67532301373122,7039200,19.781160354614258,19.82931620903217,19.65651824005908,19.716007553499175,21394800,57.18025207519531,57.66706410381393,57.101313382223445,57.41707819209325,9071100
2016-10-28,26.052539825439453,26.39388900121319,25.990683538191657,26.08690423526084,151446800,7.199999809265137,7.53000020980835,7.019999980926514,7.099999904632568,77261300,38.816001892089844,39.4744987487793,38.730499267578125,39.099998474121094,216822000,13.480466842651367,13.72292066123796,13.334993934905897,13.698676204269573,115123600,126.8973159790039,127.82939281672229,126.57533637726024,127.47351245941617,1843900,74.04291534423828,74.40756439313816,73.73740324751272,73.90494165416854,4827800,87.13338470458984,87.64402538947729,86.83628660157646,87.1705228528887,7309100,40.64209747314453,41.60612995611763,40.51514456045022,41.156844146689444,87098000,98.27989196777344,98.68547704863883,97.19036518403293,97.58004746597321,4497700,88.81328582763672,89.25993342656307,88.22802365922429,89.19062320419935,8813300,53.76747131347656,54.1097925178932,53.26955279922885,54.09422922551595,12766500,31.359676361083984,31.537899781505956,31.263138556990203,31.381953226349793,13398400,101.15115356445312,102.03114049000102,98.98430388285448,99.4006439566069,9282800,130.26773071289062,131.93465761065627,128.91831946802498,129.4838885472607,24545500,53.3780403137207,53.95755940961744,53.1194888319246,53.50285897411608,33574700,12.656999588012695,12.892999649047852,12.60099983215332,12.607999801635742,70773000,1.7349944114685059,1.7728613039022156,1.7317978487614911,1.7463053166433955,290856000,33.11842727661133,33.361373202503515,32.996955968587685,33.23122348113824,7803300,19.892284393310547,20.28477232452609,19.86113374242075,20.259851302838847,30048170,67.1424331665039,67.44397647966426,66.84089575219356,67.1656333435547,7021100,182.4276123046875,183.62067844644258,181.7152171159875,182.94261034877437,140623200,13.33133316040039,13.687999725341797,13.321999549865723,13.600000381469727,64201500,120.23372650146484,121.94706773798444,119.45415310162693,121.35596291990419,4033600,76.91858673095703,77.98508077892636,76.81567878444565,77.19923892715438,10919600,19.826480865478516,19.888801911441032,19.752829604387045,19.772658291321594,20858700,55.77246856689453,56.81187177197752,55.351445373264625,56.101393250604914,19072200
2016-10-31,26.01130485534668,26.16938010380211,25.9334120706561,26.03650530793658,105677600,7.230000019073486,7.460000038146973,7.199999809265137,7.239999771118164,42345900,39.49100112915039,39.685001373291016,39.00550079345703,39.05149841308594,108266000,13.33498764038086,13.520868916321144,13.33498764038086,13.480460479458667,70387600,125.29576873779297,126.54983731421648,124.64332829298728,126.16005644763257,3239400,74.07249450683594,74.90033672467145,73.7866896881062,74.2301755163748,4113500,86.0564193725586,87.10554565337242,85.70361045360744,87.01270381068262,9957600,40.163047790527344,40.79433148720963,40.06882911024519,40.78441134185767,44854000,97.03129577636719,98.21625127914761,96.72113967877671,98.09695907220042,5671500,89.32154083251953,89.50636418670962,88.17412374932094,88.77478496233441,8552500,53.8841667175293,54.13312594902847,53.860827717022545,54.01642501083842,14336300,31.485902786254883,31.49332746004005,31.27797509434153,31.27797509434153,13327500,101.26468658447266,103.07197427168668,100.74426875775316,101.62425560489525,5820000,129.97006225585938,131.0912533057404,129.8609181564928,130.98210920637382,15669000,53.422611236572266,53.86839405423814,53.422611236572266,53.636588485515205,26434700,12.487000465393066,12.6899995803833,12.4399995803833,12.6850004196167,65175000,1.7497475147247314,1.7613042897413838,1.7396659679131348,1.7406495706322742,252388000,33.3353385925293,33.41342775710197,33.14445654234192,33.23989922235793,10485300,19.75522232055664,19.96081134095995,19.692923528268434,19.96081134095995,37890668,67.11152648925781,67.62955181508777,67.02647685082587,67.27389237203207,8207100,182.436279296875,182.9856046590172,182.2731960789508,182.76243263577368,61272500,13.182000160217285,13.499333381652832,13.053999900817871,13.499333381652832,70384500,121.07327270507812,121.25316623353646,119.90820001957006,120.61923827567314,3761100,77.18987274169922,77.55472551684034,77.04954310415374,77.12438652917291,10024000,19.83498191833496,19.87747266197433,19.786824445475965,19.84631213493827,19167000,54.8120002746582,55.52247868172999,54.59490881377656,55.18039425506955,16663800
2016-11-01,25.541664123535156,26.063997643480405,25.321734312392252,25.99297913354741,175303200,7.090000152587891,7.429999828338623,6.920000076293945,7.320000171661377,39906900,39.27050018310547,40.04199981689453,38.83549880981445,39.95000076293945,106108000,13.423890113830566,13.537034987616588,13.197598824775229,13.383480129276064,88587100,124.27057647705078,125.93983313356428,124.03332290520267,125.81272469406353,2112000,74.35830688476562,75.97457703504756,74.15134628833977,74.89049449800544,7141700,85.77788543701172,86.33494356793003,85.10013362079762,86.13997357627754,6449800,39.94386672973633,40.364394714683094,39.585825836102025,40.21115832740182,47118000,95.3453140258789,97.22215947121022,94.79657351549918,96.77680837145489,7492600,88.82099151611328,89.28304404534914,88.27423562344227,88.37434974655629,7591900,53.658565521240234,54.28874250109507,53.1606468816115,54.05534647757695,15564500,31.277982711791992,31.508187313888698,31.122039029451212,31.48591045434414,12223400,99.31546783447266,101.35931097564797,99.15461181477872,101.2457617281044,7076500,128.49168395996094,130.91268799519418,127.64829619457895,130.38681590524376,22077800,53.31562042236328,53.51176593616113,52.82526003892139,53.46718833785782,24533000,12.329999923706055,12.583000183105469,12.180000305175781,12.498000144958496,69786000,1.6978650093078613,1.76573043540363,1.679177377231153,1.7561407479825468,473224000,33.37004089355469,33.47416197145658,33.17048045900897,33.47416197145658,12018200,19.35649871826172,19.76144700331008,19.15714064156914,19.27550981271487,57285005,67.15013885498047,67.25838270782644,66.86406834339367,66.94138453844828,8564500,181.11447143554688,182.8139579649102,179.90424769711947,182.7624476574243,122781800,12.719332695007324,13.233332633972168,12.540666580200195,13.202667236328125,105900000,119.4455795288086,121.22745600576593,118.92302299399695,121.22745600576593,3391400,76.35724639892578,77.35825384311984,76.08594438204655,77.31147492600041,10881500,19.631023406982422,19.84631211044132,19.585699298789184,19.823651677262667,26515800,55.02909851074219,55.20671562488264,54.77911254840622,54.93042010555653,13050600
2016-11-02,25.56456756591797,25.738679283809553,25.482095434123416,25.521040947329862,113326800,6.760000228881836,7.059999942779541,6.670000076293945,7.03000020980835,33852200,38.27799987792969,39.23749923706055,38.1775016784668,39.19649887084961,100530000,13.31882381439209,13.383478239064553,13.15718852345247,13.302659822853206,119202000,124.3215560913086,125.23099120920048,124.19405646003219,124.45753754120516,2260500,73.9148178100586,74.55541440154659,73.83597353316688,74.06264894947952,4084800,85.33223724365234,85.93571272153002,85.12798095368473,85.33223724365234,6716200,39.097862243652344,40.00734529111186,38.92826253082187,40.00734529111186,47014000,95.66344451904297,96.45871797312019,95.28966502483388,95.37714559017877,4846000,88.45133972167969,89.1444125084856,88.42823827465963,88.95958918184346,6591300,53.43292999267578,53.565188295235124,52.91167249271363,53.409590990536685,12449800,31.226001739501953,31.441354159407183,31.19629737135686,31.263130783301087,12034300,98.40708923339844,99.35331124525803,98.40708923339844,98.67203024166295,3527500,126.1798095703125,129.21598095340897,125.29674001679766,129.21598095340897,39640900,52.98576354980469,53.431546515291146,52.869859026483056,53.33347371871547,22147000,12.234000205993652,12.406999588012695,12.182999610900879,12.282999992370605,48165000,1.6907342672348022,1.734010799245971,1.6877835759444084,1.7108972462197485,295848000,32.9969596862793,33.39608399884027,32.95357754421807,33.370052065727315,9488400,19.082387924194336,19.33781650387768,18.914179164997634,19.30666710474897,38033063,67.06512451171875,67.58315567837622,66.92595292795043,67.08831879253836,7773200,180.02439880371094,181.19171684432766,179.58664635288605,180.80546160019983,103330800,12.534667015075684,12.846667289733887,12.500666618347168,12.670000076293945,63801000,119.06007385253906,120.98758266246438,119.01723770907847,119.09434799600983,3149700,75.38431549072266,76.13272832194855,75.32817935372091,75.67432483829478,9170900,19.673511505126953,19.820815647406384,19.602693608671434,19.602693608671434,22935900,54.897518157958984,55.18039353752258,54.562018652586325,54.79884478519732,11226100
2016-11-03,25.290552139282227,25.665891571470034,25.22607682644707,25.55536296570134,107730400,6.699999809265137,6.789999961853027,6.559999942779541,6.78000020980835,33673600,38.35150146484375,38.849998474121094,38.20000076293945,38.252498626708984,77450000,13.31882381439209,13.472378651045345,13.29457936856684,13.31882381439209,69690400,122.77462768554688,124.68700510422872,122.51114664959078,124.68700510422872,2168200,73.06725311279297,74.30902402955218,72.66318939355588,73.95423233904955,3883200,86.68775177001953,87.39335542448214,85.63861843063184,85.65719104875781,7751400,38.78891372680664,39.176211854857065,38.6123714304505,38.9034645627497,43504000,95.57593536376953,96.17239027590801,95.4964092556417,95.70317592328345,5113500,88.582275390625,88.89801091782275,88.3666539941204,88.46676224957113,6227100,53.19952392578125,53.82970661237437,53.075047278920636,53.57296573767555,10369700,31.211158752441406,31.352253126324733,31.15917750925238,31.352253126324733,11258000,98.19893646240234,98.84236783210565,97.94345965078737,97.95291667481223,3127300,119.06562805175781,122.320087340641,118.56952126820883,121.05005518595378,63766300,52.789608001708984,53.17298155181595,52.70045278584603,53.07490877373462,21600400,12.21399974822998,12.371999740600586,12.184000015258789,12.230999946594238,50413000,1.6710631847381592,1.7000781209778915,1.6386058143342714,1.698602775300522,309664000,33.239898681640625,33.30063432978197,32.96224905875315,32.96224905875315,12393100,18.62136459350586,19.125990682394228,18.583984326578687,19.125990682394228,38290977,66.95684814453125,67.25065795608985,66.85633767675203,67.1114864397852,6899900,179.20042419433594,180.45357978386227,178.92576802899876,180.23899933405616,88939300,12.494667053222656,12.764666557312012,12.469332695007324,12.600000381469727,39795000,118.074951171875,120.22519041513932,117.92074361326964,119.23144903849298,2989700,75.44979858398438,75.8988448366664,75.34689066410694,75.54334929183801,7563100,19.72450065612793,19.851976111204443,19.645184288149963,19.72450065612793,20411700,55.035667419433594,55.18039002994849,54.63437899907263,55.048822195301796,8836500
