Date,ADA-USD__Close,ADA-USD__High,ADA-USD__Low,ADA-USD__Open,ADA-USD__Volume,AVAX-USD__Close,AVAX-USD__High,AVAX-USD__Low,AVAX-USD__Open,AVAX-USD__Volume,BNB-USD__Close,BNB-USD__High,BNB-USD__Low,BNB-USD__Open,BNB-USD__Volume,BTC-USD__Close,BTC-USD__High,BTC-USD__Low,BTC-USD__Open,BTC-USD__Volume,DOGE-USD__Close,DOGE-USD__High,DOGE-USD__Low,DOGE-USD__Open,DOGE-USD__Volume,DOT-USD__Close,DOT-USD__High,DOT-USD__Low,DOT-USD__Open,DOT-USD__Volume,ETH-USD__Close,ETH-USD__High,ETH-USD__Low,ETH-USD__Open,ETH-USD__Volume,LTC-USD__Close,LTC-USD__High,LTC-USD__Low,LTC-USD__Open,LTC-USD__Volume,SOL-USD__Close,SOL-USD__High,SOL-USD__Low,SOL-USD__Open,SOL-USD__Volume,XRP-USD__Close,XRP-USD__High,XRP-USD__Low,XRP-USD__Open,XRP-USD__Volume
2020-08-30,0.11743699759244919,0.11838199943304062,0.11428599804639816,0.11666800081729889,297044001,,,,,,23.644914627075195,23.837446212768555,22.96441650390625,23.00905990600586,228141192,11711.505859375,11715.2646484375,11492.3818359375,11508.7138671875,19760127945,0.0032999999821186066,0.003344000084325671,0.0032740000169724226,0.0032840000931173563,79325829,5.8698811531066895,6.219505786895752,5.749978065490723,6.153439998626709,485335136.0,428.3957214355469,428.6639709472656,399.6083679199219,399.61669921875,11211948040,62.725341796875,62.79817581176758,57.171024322509766,57.20773696899414,2759602454,4.4358229637146,4.705005168914795,3.9191319942474365,3.970010995864868,22220239.0,0.28303399682044983,0.2835969924926758,0.27435699105262756,0.27456799149513245,1202203314
2020-08-31,0.12268800288438797,0.12640799582004547,0.11361700296401978,0.11749300360679626,453559242,,,,,,23.193050384521484,23.914165496826172,23.054950714111328,23.647857666015625,215511200,11680.8203125,11768.876953125,11598.318359375,11713.306640625,22285928250,0.0032210000790655613,0.0033080000430345535,0.003203999949619174,0.0033009999897331,85369757,6.300020217895508,6.459376811981201,5.772965908050537,5.905918121337891,512604781.0,435.0797424316406,438.5603332519531,419.7701721191406,428.5090026855469,12774741797,61.11379623413086,63.49125671386719,60.75156021118164,62.844058990478516,2561891272,4.782045841217041,4.872941017150879,4.109681129455566,4.4216790199279785,20950150.0,0.28176599740982056,0.2845120131969452,0.278658002614975,0.28306499123573303,1209798563
2020-09-01,0.1254110038280487,0.12735900282859802,0.12001799792051315,0.12261000275611877,451299015,,,,,,24.82209587097168,25.4053955078125,22.988290786743164,23.185047149658203,450200844,11970.478515625,12067.0810546875,11601.12890625,11679.31640625,27311555343,0.0032560001127421856,0.003281000070273876,0.003194000106304884,0.003220000071451068,81863764,6.288766860961914,6.838898181915283,6.172324180603027,6.298810005187988,601527409.0,477.0519104003906,487.2118835449219,432.0791931152344,434.87445068359375,18862763756,62.882789611816406,64.1839599609375,60.38698196411133,61.10507583618164,2717986649,4.344515800476074,4.94473123550415,4.344515800476074,4.781050205230713,16944927.0,0.2956959903240204,0.29821300506591797,0.2784560024738312,0.28161200881004333,1730740377
2020-09-02,0.11561299860477448,0.1264519989490509,0.11202400177717209,0.12547700107097626,427391907,,,,,,24.69036293029785,25.7899227142334,23.611661911010742,24.814374923706055,577817197,11414.0341796875,11964.8232421875,11290.7939453125,11964.8232421875,28037405299,0.0031220000237226486,0.0032659999560564756,0.003065000055357814,0.0032579998951405287,56647412,6.139464855194092,6.432651996612549,5.657442092895508,6.282686233520508,584155028.0,440.0404968261719,480.33099365234375,424.46002197265625,477.00787353515625,19691854014,58.099647521972656,63.07072067260742,57.139808654785156,62.8713264465332,2790169260,4.1644721031188965,4.355938911437988,3.7051639556884766,4.3526930809021,23655802.0,0.27646100521087646,0.30321401357650757,0.2691510021686554,0.29561200737953186,1985414445
2020-09-03,0.09615399688482285,0.11642300337553024,0.09557200223207474,0.11553800106048584,486369863,,,,,,20.61988639831543,25.514719009399414,20.517675399780273,24.697608947753906,574956638,10245.296875,11443.0224609375,10182.46484375,11407.19140625,31927261555,0.0028019999153912067,0.003134000115096569,0.00279000005684793,0.0031220000237226486,59904548,5.747868061065674,6.318078994750977,5.682590007781982,6.131178855895996,763663457.0,385.67193603515625,449.532470703125,381.12969970703125,440.239990234375,19622845896,47.774112701416016,58.530818939208984,47.059383392333984,58.013084411621094,2765272845,3.5273399353027344,4.440814018249512,3.5273399353027344,4.168772220611572,26473634.0,0.24658000469207764,0.27672600746154785,0.2454189956188202,0.276636004447937,1847290355
2020-09-04,0.10244499891996384,0.10401099920272827,0.09408199787139893,0.0959869995713234,514623980,,,,,,21.056106567382812,21.827659606933594,19.98085594177246,20.59681510925293,489923568,10511.8134765625,10663.919921875,10207.9404296875,10230.365234375,29965130374,0.0028989999555051327,0.002957999939098954,0.002753000007942319,0.0027989998925477266,53434717,5.146038055419922,5.9813947677612305,4.626719951629639,5.72661018371582,845787793.0,388.24114990234375,402.4117431640625,371.6366882324219,384.671630859375,16747106257,50.611976623535156,52.33302307128906,47.18532180786133,47.77921676635742,2851271830,3.5457940101623535,3.834104061126709,3.1988940238952637,3.523390054702759,17729340.0,0.25588300824165344,0.2661390006542206,0.24430100619792938,0.24672600626945496,1924234480
2020-09-05,0.08992300182580948,0.1039619967341423,0.08740100264549255,0.10238999873399734,481176027,,,,,,19.47876739501953,21.551679611206055,18.18370819091797,21.04412078857422,399969033,10169.5673828125,10581.5712890625,9946.67578125,10512.5302734375,44916565292,0.0027580000460147858,0.002933999989181757,0.0027199999894946814,0.002899999963119626,62295889,4.122313022613525,5.311783790588379,3.653467893600464,5.136033058166504,805800385.0,335.26007080078125,394.1722717285156,316.77435302734375,388.03839111328125,29880047640,47.58933639526367,51.31809616088867,46.146461486816406,50.619232177734375,2831766570,2.5979158878326416,3.6602439880371094,2.1916749477386475,3.5509839057922363,25062205.0,0.2376919984817505,0.2596060037612915,0.23381100594997406,0.2558079957962036,2160621038
2020-09-06,0.09306000173091888,0.09518899768590927,0.08683899790048599,0.08992300182580948,454580262,,,,,,23.190662384033203,23.412586212158203,18.68403434753418,19.47876739501953,740680573,10280.3515625,10353.927734375,10056.8857421875,10167.216796875,37071460174,0.00278700003400445,0.002814000006765127,0.002704000100493431,0.0027580000460147858,89557154,4.799468040466309,4.9016499519348145,3.759744882583618,4.1370320320129395,924160482.0,353.3622741699219,359.7640380859375,319.0419006347656,335.3345642089844,27643678917,48.05357360839844,48.89556884765625,46.62266540527344,47.5965576171875,2075916067,3.086042881011963,3.1756370067596436,2.288191080093384,2.6003170013427734,20375890.0,0.24073100090026855,0.2437320053577423,0.2313230037689209,0.2376919984817505,1752405005
2020-09-07,0.09333299845457077,0.0938429981470108,0.08692999929189682,0.09307199716567993,463220962,,,,,,22.393306732177734,23.505577087402344,20.270761489868164,23.193592071533203,555588378,10369.5634765625,10399.1533203125,9916.4931640625,10280.998046875,33703098409,0.002810999983921647,0.002831999910995364,0.002707999898120761,0.00278700003400445,102610335,4.594668865203857,4.820003032684326,4.032632827758789,4.796048164367676,675375183.0,352.6734924316406,358.2118835449219,326.2543640136719,353.45025634765625,21763614732,48.77010726928711,49.07195281982422,45.62166213989258,48.0339241027832,2235340013,2.928528070449829,3.1895599365234375,2.391493082046509,3.0860838890075684,17135013.0,0.24217399954795837,0.24343200027942657,0.2312850058078766,0.2408120036125183,1773175897
2020-09-08,0.09101100265979767,0.09657400101423264,0.08892299979925156,0.0932369977235794,610082647,,,,,,23.190248489379883,23.42228889465332,21.36326789855957,22.425636291503906,555422363,10131.5166015625,10414.775390625,9945.1103515625,10369.306640625,33430927462,0.002756000030785799,0.002833999926224351,0.0027000000700354576,0.0028200000524520874,57144396,4.2743239402771,4.6164398193359375,4.119595050811768,4.588957786560059,519440288.0,337.60211181640625,355.5628662109375,328.8167724609375,353.2022705078125,17991403432,47.3838005065918,49.30001449584961,46.20237731933594,48.80512619018555,2314205963,2.4689769744873047,2.9397358894348145,2.3986411094665527,2.927628993988037,10163725.0,0.23675300180912018,0.2438720017671585,0.23283299803733826,0.24202899634838104,1618416970
2020-09-09,0.09334900230169296,0.09574499726295471,0.08976300060749054,0.09114900231361389,572617714,,,,,,24.530290603637695,24.5615177154541,22.540348052978516,23.22184944152832,456284484,10242.34765625,10350.54296875,10017.2509765625,10134.1513671875,24128292755,0.002778999973088503,0.0028069999534636736,0.002704000100493431,0.0027580000460147858,77050464,4.708939075469971,4.796722888946533,4.158873081207275,4.282867908477783,534097094.0,351.1100158691406,359.16448974609375,332.1650085449219,337.8249206542969,14547933520,47.89769744873047,48.8466682434082,46.701377868652344,47.377357482910156,1828181736,3.636378049850464,3.751715898513794,2.389806032180786,2.4711780548095703,52354542.0,0.2396090030670166,0.2432129979133606,0.2342730015516281,0.23672300577163696,1203137131
2020-09-10,0.09715600311756134,0.09968899935483932,0.09343300014734268,0.09343300014734268,809239667,,,,,,24.55988883972168,25.614057540893555,24.214309692382812,24.537353515625,456365135,10363.138671875,10503.912109375,10238.1357421875,10242.330078125,54406443211,0.002804999938234687,0.0028589998837560415,0.0027520000003278255,0.0027920000720769167,104276032,4.5815839767456055,4.87014102935791,4.47129487991333,4.709848880767822,633577674.0,368.1018981933594,377.3935852050781,351.11175537109375,351.4293212890625,31421134556,48.716854095458984,49.38438415527344,47.90349578857422,47.923194885253906,2001211524,3.469836950302124,3.851309061050415,3.3208088874816895,3.636378049850464,31177875.0,0.2435300052165985,0.2491849958896637,0.2395700067281723,0.23968900740146637,1353359148
2020-09-11,0.09698899835348129,0.09752599895000458,0.09329599887132645,0.09715600311756134,771197364,,,,,,25.451414108276367,25.729475021362305,23.075153350830078,24.55988883972168,420689466,10400.9150390625,10434.9228515625,10140.8369140625,10369.0283203125,45201121775,0.0028059999458491802,0.0028250000905245543,0.002741999924182892,0.002804999938234687,134077501,4.645566940307617,4.748109817504883,4.317130088806152,4.579847812652588,633472140.0,374.6955871582031,376.6304016113281,355.58258056640625,368.1184997558594,27296269329,49.089752197265625,49.40973663330078,47.40207290649414,48.716854095458984,1835173089,3.4274280071258545,3.5010130405426025,3.040170907974243,3.4673349857330322,17090627.0,0.24329200387001038,0.24481500685214996,0.2375199943780899,0.2435300052165985,1096662166
2020-09-12,0.09759800136089325,0.09871000051498413,0.09532000124454498,0.09711199998855591,699214253,,,,,,28.529848098754883,28.529848098754883,25.44690704345703,25.45236587524414,688007352,10442.1708984375,10578.837890625,10292.38671875,10409.861328125,36750077324,0.002819000044837594,0.002830999903380871,0.0027809999883174896,0.0028019999153912067,117125272,5.1370368003845215,5.280156135559082,4.516018867492676,4.650601863861084,753745737.0,387.18310546875,387.5384521484375,367.8421936035156,374.59539794921875,13295405814,50.81715393066406,51.22113800048828,48.67241668701172,49.0577278137207,1588978329,3.332659959793091,3.4670519828796387,3.1507270336151123,3.4191019535064697,10368518.0,0.24781399965286255,0.24875199794769287,0.24181999266147614,0.24305500090122223,1043746083
2020-09-13,0.09485600143671036,0.09975100308656693,0.09293799847364426,0.09759800136089325,771663333,,,,,,31.058629989624023,32.32502746582031,28.215890884399414,28.529848098754883,1144638251,10323.755859375,10577.21484375,10224.330078125,10452.3994140625,36506852789,0.0027759999502450228,0.002824000082910061,0.0027459999546408653,0.002819000044837594,124253232,5.2979512214660645,5.4788007736206055,4.806826114654541,5.145040988922119,1099475714.0,365.57000732421875,388.9598083496094,354.3401794433594,387.519287109375,15005899191,48.066036224365234,50.931419372558594,47.52531433105469,50.760929107666016,1785910878,3.2258388996124268,3.4667820930480957,3.005402088165283,3.336380958557129,15316353.0,0.24180099368095398,0.25313600897789,0.23885700106620789,0.24781399965286255,1163182194
2020-09-14,0.09676899760961533,0.09817899763584137,0.09357900172472,0.09490600228309631,851692144,,,,,,31.17864227294922,33.48781967163086,29.17214584350586,31.102445602416992,1009392260,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,0.0028029999230057,0.0028429999947547913,0.002741999924182892,0.0027759999502450228,128520946,5.3487091064453125,5.602781772613525,5.126424789428711,5.296420097351074,1008259712.0,377.26885986328125,384.4851989746094,357.56976318359375,365.6995849609375,17536695361,49.09012222290039,49.94481658935547,47.43855667114258,48.049659729003906,1786276098,3.2691330909729004,3.5249340534210205,3.0941739082336426,3.2315258979797363,21301450.0,0.2463269978761673,0.2498220056295395,0.24032199382781982,0.24180400371551514,1195994290
2020-09-15,0.09349600225687027,0.09793200343847275,0.09330800175666809,0.09680899977684021,813329601,,,,,,27.202390670776367,31.26981544494629,26.861984252929688,31.158981323242188,861821910,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,0.002831999910995364,0.0028780000284314156,0.002785000018775463,0.0027989998925477266,100194174,5.095705986022949,5.4519171714782715,5.095705986022949,5.366625785827637,897864384.0,364.8392028808594,381.50830078125,363.6068115234375,377.1540222167969,16140584321,48.390098571777344,50.14468002319336,48.34780502319336,49.11736297607422,1663112038,2.9391210079193115,3.3200669288635254,2.9184730052948,3.2691330909729004,11992538.0,0.2438499927520752,0.24924500286579132,0.2433920055627823,0.2462649941444397,1245531094
2020-09-16,0.09165000170469284,0.09368599951267242,0.08992999792098999,0.09339799731969833,822410832,,,,,,27.9645938873291,28.520341873168945,26.081430435180664,27.19629669189453,664539530,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,0.0028260000981390476,0.0028589998837560415,0.0027910000644624233,0.002830999903380871,148555505,5.080321788787842,5.281322956085205,4.986210823059082,5.068963050842285,792360521.0,365.8122863769531,372.7674255371094,356.6827392578125,364.7439880371094,16107612177,47.933433532714844,48.792354583740234,47.4674072265625,48.459632873535156,1674030602,2.5453989505767822,2.9393069744110107,2.453839063644409,2.9393069744110107,24199804.0,0.24784700572490692,0.25097399950027466,0.23672699928283691,0.24401000142097473,1421286455
2020-09-17,0.09421700239181519,0.09451200067996979,0.09106899797916412,0.09165500104427338,825621808,,,,,,26.99312973022461,28.835432052612305,26.13821029663086,27.925498962402344,512578971,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,0.002814000006765127,0.0028589998837560415,0.0027809999883174896,0.002824000082910061,161305349,5.336300849914551,5.417671203613281,5.061747074127197,5.080321788787842,776350363.0,389.01922607421875,393.901611328125,364.7951354980469,365.86578369140625,19899531080,48.87706756591797,49.47981262207031,47.87519454956055,47.98067092895508,1701721113,2.891874074935913,2.9341020584106445,2.3700339794158936,2.5453989505767822,23792220.0,0.25219398736953735,0.25819000601768494,0.24721799790859222,0.24774299561977386,1735400721
2020-09-18,0.09108100086450577,0.09421700239181519,0.0900150015950203,0.09421700239181519,699241251,,,,,,27.39948081970215,28.776670455932617,26.709606170654297,26.99312973022461,482149967,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,0.0028039999306201935,0.0028250000905245543,0.0027489999774843454,0.002814000006765127,147868185,5.245763778686523,5.459138870239258,5.108552932739258,5.341709136962891,683398180.0,384.3645324707031,391.9041442871094,376.9649963378906,389.3374938964844,14108357740,48.46281433105469,49.07770919799805,47.79171371459961,48.82827377319336,1135775840,3.1079399585723877,3.1593170166015625,2.741676092147827,2.891874074935913,23510207.0,0.2507070004940033,0.2557159960269928,0.24709099531173706,0.2522839903831482,1282349756
2020-09-19,0.09165699779987335,0.09307000041007996,0.09063199907541275,0.0908840000629425,617795834,,,,,,27.25111198425293,27.87865447998047,26.763134002685547,27.61734390258789,331216806,11094.3466796875,11134.0927734375,10909.6181640625,10933.7529296875,22764204008,0.0027940000873059034,0.002814000006765127,0.0027729999274015427,0.00279600010253489,147046520,4.925411224365234,5.255691051483154,4.8249831199646,5.253236770629883,605268040.0,385.54437255859375,387.07635498046875,378.72406005859375,384.0416564941406,11049507684,48.67683029174805,49.03279495239258,48.208038330078125,48.48158645629883,961716690,3.028891086578369,3.253420114517212,2.9717040061950684,3.1117470264434814,10763973.0,0.2517159879207611,0.2541010081768036,0.24835899472236633,0.2505300045013428,1043485055
2020-09-20,0.08943299949169159,0.09223999828100204,0.08836100250482559,0.09166199713945389,682896131,,,,,,26.392133712768555,27.32611846923828,25.25562286376953,27.2498836517334,343197520,10938.271484375,11095.8701171875,10814.4775390625,11095.8701171875,24699523788,0.0027779999654740095,0.0028059999458491802,0.002722000004723668,0.0027940000873059034,145951917,4.672449111938477,4.974465847015381,4.424918174743652,4.928915023803711,798507891.0,371.0528259277344,385.5979919433594,367.0943603515625,385.5979919433594,12292195784,47.100528717041016,48.67055892944336,46.43110275268555,48.667938232421875,1033913350,2.8709030151367188,3.032876968383789,2.7201380729675293,3.0310280323028564,9217295.0,0.24674299359321594,0.2516629993915558,0.24371600151062012,0.2516629993915558,1091283585
2020-09-21,0.08042799681425095,0.09028500318527222,0.07842499762773514,0.08945900201797485,566692194,,,,,,23.267879486083984,26.69583511352539,22.54965591430664,26.42963409423828,462503299,10462.259765625,10988.3046875,10380.2607421875,10934.92578125,28884999244,0.002630000002682209,0.0028019999153912067,0.002615999896079302,0.0027779999654740095,78753428,4.094596862792969,4.700902938842773,3.9504759311676025,4.672449111938477,1096736657.0,341.78607177734375,375.7370300292969,336.0689697265625,371.400146484375,17398267133,43.390220642089844,47.6491584777832,42.543270111083984,47.1291389465332,1923483523,2.7825090885162354,3.026940107345581,2.5004189014434814,2.8709030151367188,19492894.0,0.232137992978096,0.24810999631881714,0.23047900199890137,0.24681800603866577,1718957623
2020-09-22,0.08175399899482727,0.08303400129079819,0.07986799627542496,0.08044800162315369,316907647,5.2346320152282715,11.4634428024292,4.125380039215088,4.986753940582275,288098840.0,24.100740432739258,24.518157958984375,22.84714126586914,23.18820571899414,340023558,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,0.002655999967828393,0.002672000089660287,0.002604000037536025,0.002624999964609742,36467574,4.174462795257568,4.208596229553223,3.918225049972534,4.085402011871338,673117344.0,344.503173828125,346.600830078125,336.85504150390625,341.72381591796875,12732578043,44.545047760009766,44.765403747558594,43.1172981262207,43.35946273803711,1078696494,2.9155189990997314,2.9943699836730957,2.66860294342041,2.7736880779266357,18556523.0,0.23341700434684753,0.23474299907684326,0.23023700714111328,0.23184800148010254,1019583831
2020-09-23,0.07676299661397934,0.0826530009508133,0.07625699788331985,0.08156999945640564,501076416,4.11846923828125,5.329309940338135,3.9826040267944336,5.321653842926025,173091214.0,22.856977462768555,24.247949600219727,22.7023868560791,24.046329498291016,446713264,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,0.0025599999353289604,0.002650999929755926,0.0025400000158697367,0.002647999906912446,79707709,4.031414985656738,4.315890789031982,3.9741010665893555,4.168553829193115,557062766.0,321.1163024902344,344.67138671875,318.9692077636719,344.58990478515625,12899346599,43.05768966674805,45.0760612487793,42.73939514160156,44.48606491088867,1676705751,2.836756944656372,3.065337896347046,2.746303081512451,2.9303550720214844,16096650.0,0.22122099995613098,0.23504100739955902,0.22112999856472015,0.2332870066165924,1646803535
