Date,AAPL,MSFT,GOOGL,AMZN,META,TSLA,NVDA,JPM,V,UNH
2012-05-21,1.058260881010671,1.0163988919939615,1.0228346871989182,1.019920532641259,0.890138554781546,1.0439044095291496,1.01738436457512,0.9707375048312701,1.0317829984436089,1.0288944022026554
2012-05-22,1.0501344944850082,1.016740469086659,1.0006662025060464,1.00692077229736,0.810881370018612,1.1175617508353195,1.0049666538353552,1.0155266660462448,1.051047842397667,1.0320436546727492
2012-05-23,1.075757488734292,0.9945336208342056,1.0150898757946232,1.0160392989626466,0.8370389047149529,1.125544535903133,1.0298011067786454,1.0229918383594419,1.0579725006622744,1.0253753704374573
2012-05-24,1.0658780072799328,0.9931671487944674,1.0054296843535588,1.0064998801719494,0.8639810200852052,1.0986941519397098,1.0024830040722645,1.0143326390634333,1.0632997496175902,1.0413041918937025
2012-05-25,1.0601649830924638,0.992825326198349,0.9852263886345828,0.9955108407594466,0.8346847115543189,1.0816401263739834,1.0264904346822927,1.000298242130108,1.0597480273886184,1.0394520153964222
2012-05-29,1.0789817666640342,1.0099076997156005,0.9899066430007251,1.0042085644902794,0.7543812855553846,1.1498553202930626,1.0529801160586214,1.004179623671029,1.0678269935199296,1.0400075475026995
2012-05-30,1.0919911166631966,1.0023918579936197,0.9797301222959279,0.9783960772390118,0.7373789631925798,1.1034107921368046,1.0405628357794074,0.9841739519410854,1.043057674895216,1.0403779310123382
2012-05-31,1.0892760989898556,0.9972668104171026,0.9674548659919564,0.9956044020731903,0.7742609718233683,1.0703922994243822,1.0289737615999701,0.9898473917085103,1.022727470320266,1.032969138706855
2012-06-01,1.0577140484515186,0.9719849499856337,0.9509992941926924,0.9736731485005351,0.7250849268979541,1.0214082365763324,0.9917219207623282,0.953418780558521,0.9965376708676965,1.0194482848032536
2012-06-04,1.0639352559822526,0.9754012937539263,0.9636741061830874,1.0033668694304152,0.7036357283963368,1.0116114240067224,0.971026453630305,0.9256492872843574,1.0134944192476787,1.01704031725061
2012-06-05,1.0611827856631753,0.9740349035486616,0.9500499269224445,0.9970071974426458,0.6766937132791735,1.0126999443185232,0.999172224360774,0.9552101874235616,1.010387284630815,1.0379702224087808
2012-06-06,1.0774543448658767,1.0027334350863175,0.966971955272467,1.017722689082376,0.7012815853622472,1.0602324088512654,1.0256619057371028,0.9874585235410581,1.032848210447549,1.0687168011087167
2012-06-07,1.077944818970902,0.9986335279602615,0.9630744856621368,1.0231470155055804,0.6882029182671656,1.0497100890916597,0.9842712943184695,0.9796953533583016,1.0370208543022565,1.064086359865516
2012-06-08,1.0941591821203704,1.012982711894616,0.9667721455413314,1.0216506588223817,0.7088673355886937,1.0914368740618914,1.0033113177871786,1.0056733583472417,1.0349790059978088,1.0742735032332817
2012-06-11,1.0769079909347847,0.9873591107015021,0.9468685963069827,1.0123918347819583,0.7065131424280597,1.056603834794058,1.0149006071968913,0.9799938397489585,1.0329367861509808,1.0642715084621543
2012-06-12,1.0863160237495246,1.000683399688816,0.9412057474538925,1.0120177679088977,0.7167145458710517,1.0761973950515762,1.0355959667137768,1.0083604686448022,1.0401282118445483,1.0713095719925505
2012-06-13,1.0787742813997958,0.9952168568540748,0.9345269493454587,1.0041150031765362,0.7133140613478729,1.0801890471122904,1.0082777563922583,1.0241860281826187,1.0200642545392262,1.0784298950159987
2012-06-14,1.0775862068965518,1.00239185799362,0.9311291635025871,1.0028056799298677,0.739994716662214,1.0664005824819662,0.9958606913433198,1.0346369600243994,1.0341798183380688,1.1014820605683644
2012-06-15,1.0824885548065029,1.025623355689693,0.9402231529669446,1.0210427332604408,0.7849855460109048,1.0852687004311905,1.0173843645751197,1.0459835138785174,1.051136566718051,1.0949755331955902
2012-06-18,1.104453753760222,1.0194742315108714,0.9507827751894348,1.0411971245905802,0.8216059442061486,1.155297986733768,1.0264904346822925,1.0337411751716963,1.0662285438919734,1.1046421889000788
2012-06-19,1.1075270245368676,1.048855508061555,0.9685708795524871,1.0476034434487862,0.8346847115543191,1.164368708178066,1.0960267092162572,1.0564345271404811,1.0773262175536684,1.120258199860185
2012-06-20,1.1043787288117342,1.0567135815520219,0.9618753721719314,1.0428805147103093,0.8265758908364167,1.2256897022228344,1.1134104281005508,1.0883845397076863,1.0883347953525992,1.1079885016247764
2012-06-21,1.0891629034535408,1.0297233446502227,0.941388911688754,1.0314238471110024,0.8328536891382297,1.1679972822352735,1.062913638959607,1.0603163157823168,1.060724737997602,1.0845645715009788
2012-06-22,1.0975152024237724,1.048855508061555,0.9518320154373263,1.0388589836565598,0.8645041407032054,1.2260526504629379,1.0761589101083222,1.074649036265933,1.109286516021093,1.0981354888945802
2012-06-25,1.0761529551693028,1.0204988809544913,0.9338773923356862,1.029085795367939,0.8386083668220423,1.2013789178329048,1.0422186022881346,1.0546433645359896,1.07661597713974,1.072480971342191
2012-06-26,1.0785293434898209,1.0256233556896932,0.9405062539552982,1.0549918439329502,0.8658120425012946,1.1469521236624478,1.0538076764675717,1.0662880791000329,1.0933953511874306,1.0931163650729818
2012-06-27,1.0831861552047215,1.0307482395972631,0.9482010650949234,1.0550385799943436,0.8430550925812214,1.1596520679809714,1.0877485223634478,1.098238173087421,1.095880821093798,1.10222567602759
2012-06-28,1.0729103697162456,1.0218657621665972,0.9398900517139215,1.034884277855161,0.8202981426611481,1.1396954946016482,1.096026709216257,1.071363976144863,1.07883557131886,1.1079885016247761
2012-06-29,1.101098092427865,1.0450971780281968,0.9661391702519853,1.0678044816493621,0.8134971736147906,1.1353412835910417,1.1440394181335594,1.0668857846629938,1.0975678464251861,1.0875393786033307
2012-07-02,1.1171616877382673,1.0440724467501035,0.9668053727580318,1.072340376951309,0.8048652322788881,1.1030483629503167,1.1134104281005506,1.083307991301393,1.1241123945423392,1.045896826570317
2012-07-03,1.1301521319290389,1.050905461624583,0.9790638560140338,1.0733223693863103,0.8161129772109692,1.1124820326347178,1.1423841897005207,1.0802973171968298,1.1216264044766395,1.0202418774361175
2012-07-05,1.1500059828507567,1.048855508061555,0.9925383533599061,1.061772229664217,0.8231754564397823,1.1331642429674404,1.130794577445395,1.0351343559219786,1.1275747979831192,1.0375310447585726
2012-07-06,1.1423511646217284,1.0314315574516058,0.9759825259279115,1.0523731082486565,0.8299762751065065,1.1244559507096312,1.1092714422892835,1.0206821106098067,1.1122161276887126,1.0377167112533834
2012-07-09,1.1574539141006221,1.0249402833387713,0.9760325261925812,1.0523731082486565,0.8414855302210431,1.1425980424152453,1.0943708350923922,1.022488661628874,1.097745072140526,1.0427362666567919
2012-07-10,1.1467443719322934,1.016057314901264,0.9688540443166885,1.0264204128132088,0.8231754564397823,1.1346157764010463,1.0612583029114304,1.0312201620473331,1.0855824837087953,1.0354862964575158
2012-07-11,1.139617719768057,1.001025385953882,0.9513489771661418,1.0211362945741844,0.8100966890916118,1.1433240686588555,1.0438740459514482,1.0414573659088968,1.0719108387457768,1.041806812070031
2012-07-12,1.1291903288414091,0.9781348106747181,0.9501664453963626,1.0070609804815405,0.8059114735148883,1.1865024519443947,1.0264904346822923,1.0248973963209635,1.088778714188423,1.0144787065734828
2012-07-13,1.1406356419957833,1.0040995797881618,0.960226383851394,1.0212298558879278,0.8035573304807988,1.2427432087349461,1.0397349525250434,1.0860181435107255,1.1016512458001777,1.0261907147935627
2012-07-16,1.1442931979773177,1.0058079562584918,0.9575615100513605,1.010100519100288,0.7389484252996691,1.3047895802063063,1.04304637792736,1.0565116320537251,1.128817681553255,1.025447358283423
2012-07-17,1.144349795745475,1.013324288987314,0.9605762581523869,1.014402644904311,0.7347631595964011,1.2100870803273107,1.0240065696889262,1.053500795108796,1.13840577852433,1.0392041148045594
2012-07-18,1.143068269113413,1.040314525889113,0.9672884110292165,1.0169277300839046,0.7614438149107422,1.166545748801668,1.08112588678909,1.0525976824396281,1.1347660007512583,1.0475698966163036
2012-07-19,1.1582644707211247,1.0478306131145145,0.9877746801848503,1.0576104904262873,0.7585665011321081,1.1708999598122745,1.0918871853293015,1.037543009193885,1.1131931355316007,1.0222869710026223
2012-07-20,1.1393724228870363,1.0290401904648272,1.0173550025806894,1.067523976090045,0.7522887529568396,1.153483375296656,1.0604304196570669,1.0206821106098065,1.1163888458518962,1.0300945449008652
2012-07-23,1.1384863626899853,1.0003415770926978,1.0251664597459282,1.0568622674892094,0.7520271425212951,1.112482032634718,1.074503035984457,1.0369409883612286,1.1050251478460014,1.0133635854919114
2012-07-24,1.1329996099181305,0.9959003383773648,1.0119419637234046,1.0429740760240527,0.7441799322389373,1.0827286466857848,1.0629136389596066,1.0456725701998706,1.0888675871257592,1.0206135556911875
2012-07-25,1.0840723350587873,0.9849676618802501,1.012641457221999,1.0149637452139018,0.7674600027770107,1.0504355962816563,1.0836088908613544,1.0589202039054488,1.0848723176033435,0.9756249498825624
2012-07-26,1.0839027810683455,0.9962419154700626,1.0215855734440429,1.0288052006176653,0.7023279268513363,1.020682145451021,1.088576082772398,1.0781900814421659,1.1254441510498114,0.9668874898157483
2012-07-27,1.1032848243793987,1.0167404690866595,1.0575615291841147,1.10974982917702,0.6201934784363126,1.0707547286108716,1.115894077863641,1.1107067784826319,1.1464842244963092,0.9916127254141007
2012-07-30,1.1218943620007609,1.0126408074640243,1.0531312123654735,1.1039980827511915,0.6055452991075972,0.9923802929356939,1.103476474739014,1.088125867786487,1.1615770933719438,0.990125580812011
2012-07-31,1.1515524301143203,1.0068328512055325,1.0542470345984611,1.0909515863458992,0.5678785092967197,0.9949203466811004,1.120860731698996,1.0839103378147812,1.1458633771790494,0.949784075304466
2012-08-01,1.1441047381784852,1.004782815808031,1.0537640601031242,1.0852934012338142,0.5461678507391912,0.9524675354672585,1.108443451419782,1.0839103378147812,1.1315698445801068,0.952015266947592
2012-08-02,1.145952601463166,0.9972668104171032,1.0472183621890345,1.0793078853100622,0.5241956318726626,0.9470248690265531,1.1125823296159114,1.058920203905449,1.1476388295969173,0.9499706912792595
2012-08-03,1.1608662928581515,1.016398891993962,1.0681711516712749,1.0987607897645173,0.5516609681140039,0.9894776802403952,1.135761554126163,1.0866200829231993,1.16281997694208,0.9594509899580408
2012-08-06,1.1737818317574507,1.0232319068684412,1.0706528612364465,1.0941781584011774,0.5733716767980769,1.025762382705238,1.1597680161999517,1.0929430929101176,1.1632637471609517,0.9481110052584791
2012-08-07,1.1706894158583838,1.0338230881073318,1.066855328379608,1.106195926310075,0.5419826351624677,1.0976055667462081,1.1713573056096644,1.1143200433611327,1.1576706224783881,0.9767403299132201
2012-08-08,1.1687095708860127,1.036214700597531,1.069670202973651,1.0960018458960434,0.5419826351624677,1.0555152496005566,1.1779797259537466,1.1188365023289837,1.1643291077818436,0.9802726543981768
2012-08-09,1.1753748255999008,1.042022656856023,1.0698700764806344,1.0945054892128445,0.5495683352623698,1.0671266736072795,1.2177150013242037,1.111610216832532,1.140891545664602,0.967073069994197
2012-08-10,1.1772115607821743,1.0392893854386522,1.0692871652318057,1.0883796759139555,0.570494312892898,1.0863572856246944,1.2102649129560334,1.1131158388554538,1.1460405285859134,0.9648424825656053
2012-08-13,1.1929277917776488,1.0382645723260855,1.0992837525861903,1.08693005529215,0.5650012957711742,1.1309872023438396,1.2259930805618755,1.1137179411082934,1.1392049661840702,0.9648424825656053
2012-08-14,1.196128377618395,1.0362011160749178,1.113690716602645,1.0904372220977017,0.5330891335175649,1.06748916767547,1.207781586038356,1.1170298698897336,1.1531428584167167,0.9661438743565222
2012-08-15,1.1944994866714056,1.0386086044529905,1.1118255281580889,1.110217457363824,0.5545382818926378,1.0667636604854744,1.1986753007009079,1.1161269200609318,1.147718042432369,0.9819455518114394
2012-08-16,1.20493286044881,1.058555184545331,1.1207027435157977,1.129530064443142,0.5197488559869389,1.0994196591297065,1.2235097536441981,1.1170298698897336,1.1532319542794809,0.9925423526335854
2012-08-17,1.2272196974592033,1.0626820152131926,1.1278146434065943,1.1277531130096694,0.498299707611866,1.0888974042518027,1.2127482398737113,1.1134170935323309,1.1444278117305589,0.987708895306798
2012-08-20,1.2594860491886062,1.0571793015411317,1.125149705830713,1.1239186153924503,0.5234108506925732,1.070754728610872,1.2127482398737113,1.1251591052149874,1.1397146480211837,0.9890102007813528
2012-08-21,1.2422732679048778,1.0592427577922994,1.1151065404236513,1.119710050902171,0.5011770715170446,1.0562413407258688,1.209436706856257,1.1453321768410551,1.1340229902994,0.9931000426489143
2012-08-22,1.2665298986983713,1.0503011140372396,1.1278812253916903,1.1367780783612125,0.5085011611814022,1.0867202987464994,1.2119200337739346,1.1390093296945027,1.1391809645463113,1.0033247336341802
2012-08-23,1.2547143667391791,1.0406716515317904,1.1272484414298873,1.1278934103848064,0.5085011611814022,1.1150221512618268,1.1846026843735178,1.1209438195038304,1.1307327595975898,1.0023953653637814
2012-08-24,1.2558313649754347,1.0509893419599967,1.130296416747614,1.1491231770817771,0.5077163298747687,1.0703922994243835,1.2086089312170314,1.119137675585678,1.1263750133290829,1.0068567128536887
2012-08-27,1.2794249762480827,1.0554600410858164,1.1146235021524664,1.1406125759784314,0.5009154109549556,1.0275764102070346,1.1879136793152836,1.1209438195038304,1.135268400357721,1.0152224083490708
2012-08-28,1.277758752312372,1.0533961756622807,1.1279979351931515,1.1508533924538562,0.5058854077117682,1.0410018617155536,1.1829465950193776,1.1179329825589013,1.1329563664344156,1.0100170138181273
2012-08-29,1.2752406900859377,1.0540843217505642,1.1459192035263959,1.1555763211923331,0.49960760940995524,1.0308420360241386,1.1854302447824683,1.1230518694603235,1.1384697581221952,1.0157800983643996
2012-08-30,1.2570622766900954,1.042735107782958,1.135376418127723,1.1513677567020537,0.49934599897441073,1.0308420360241386,1.163079333987131,1.1110081959998752,1.1267310995462354,1.0167096392675226
2012-08-31,1.2596565604351684,1.0599308220461094,1.141055657373696,1.1609539115541445,0.47240383347761405,1.0348331041495362,1.1614234598632662,1.1182340743954122,1.1405152475419686,1.0094594964355224
2012-09-04,1.2780807493400914,1.0451425143265571,1.134310341056014,1.1591302240592785,0.4637717918886226,1.0210452234545286,1.099337273697472,1.1143200433611324,1.142916005785658,1.014292867445948
2012-09-05,1.2691050373210229,1.0451425143265571,1.1337773025201594,1.1513677567020537,0.4860057715703291,1.0137884646303252,1.1026488067149263,1.117331287406976,1.1348236641286606,1.0090877318640907
2012-09-06,1.2805419744843378,1.0781580598486606,1.1648899672109227,1.1754968538335924,0.4959454643246874,1.035921624461337,1.136589114535114,1.1649023320124534,1.1516310524718159,1.0204276302472903
2012-09-07,1.2884377819418416,1.0644016848408762,1.1761323736598854,1.2117839270582083,0.49646868519577647,1.0649495681019765,1.1092714422892838,1.1832686897790878,1.153498573091489,1.0202418774361175
2012-09-10,1.254922569945508,1.056491810128637,1.167171867044959,1.2021977722061177,0.49202195943659743,0.9931063191793047,1.099337273697472,1.1670099748680316,1.144338938793223,0.9990488800063598
2012-09-11,1.2508512400056475,1.058899380341183,1.1528812301748785,1.1955575946590313,0.5082395507458577,1.0087082922578103,1.1125823296159116,1.192301119193692,1.1693281361985197,0.9815740461890938
2012-09-12,1.2682718655246599,1.058555184545331,1.1506994584218775,1.195370561222501,0.5474758026638246,1.0261248118917272,1.1249995022799877,1.2019359765418678,1.1868469538912194,0.9859228371428628
2012-09-13,1.2932479939501411,1.064057489045024,1.175949336976719,1.2169277479220957,0.5417210748534673,1.0696662082990718,1.1324504515692597,1.2464967541436964,1.2003643344579926,1.0058953212129622
2012-09-14,1.3089639856315856,1.0733438196027774,1.1820118690679284,1.2217442379743162,0.5754641592700771,1.1026852849468107,1.1456956151028372,1.251614989683655,1.1938722258323762,1.012614791050961
2012-09-17,1.3250589310799523,1.0733438196027774,1.182511616611235,1.2064530727577905,0.5629087130460847,1.1806967075001835,1.1142380961246388,1.2401740698375099,1.190492973576278,1.0169081669002817
2012-09-18,1.3290920904319858,1.0723117232220625,1.1963357969305568,1.2099602395633424,0.5720637749999874,1.1371553759745407,1.1216885073382221,1.2422814684325396,1.1886255272650808,1.0290407947527245
2012-09-19,1.3294520187335024,1.0678409422617692,1.2116921282172592,1.223661397591969,0.6092073940663203,1.1266329913332334,1.1349336708717996,1.244690610225544,1.1986744110960394,1.025680930359182
2012-09-20,1.3230139926913498,1.0815973172695537,1.212724659193029,1.2195931304768264,0.5908971197788817,1.1211903248925281,1.1266551611735773,1.2419805394363943,1.1970735835968505,1.0254942280680266
2012-09-21,1.3256462077102198,1.0726556735144936,1.2225016242114024,1.2039747236395903,0.5979596491342393,1.0892598334382917,1.1316225683148962,1.2308402229056628,1.200542303258093,1.048639701607789
2012-09-24,1.308036284793269,1.0585551845453307,1.2481345405080893,1.191489327543889,0.5438137077051014,1.112482032634719,1.130794577445395,1.241378274343189,1.1893371795400536,1.0449066915810215
