Date,AAPL,GOOG,AMZN,MSFT
2015-10-05,24.923349380493164,31.922304153442383,27.18400001525879,40.69904708862305
2015-10-06,25.04258918762207,32.11986541748047,26.874000549316406,40.80379104614258
2015-10-07,24.923349380493164,31.96658706665039,27.097000122070312,40.847434997558594
2015-10-08,24.635374069213867,31.807344436645508,26.658000946044922,41.414791107177734
2015-10-09,25.224824905395508,32.02880096435547,26.989999771118164,41.11800765991211
2015-10-12,25.107833862304688,32.18107223510742,27.50950050354004,41.02199935913086
2015-10-13,25.150583267211914,32.46125030517578,27.44499969482422,40.925987243652344
2015-10-14,24.79511070251465,32.40451431274414,27.241500854492188,40.74269485473633
2015-10-15,25.166336059570312,32.93102264404297,28.121999740600586,41.030723571777344
2015-10-16,24.981849670410156,32.95391082763672,28.538000106811523,41.467132568359375
2015-10-19,25.137088775634766,33.14799499511719,28.657499313354492,41.56312942504883
2015-10-20,25.596038818359375,32.36072540283203,28.04400062561035,41.694061279296875
2015-10-21,25.593795776367188,31.979036331176758,27.78849983215332,41.196563720703125
2015-10-22,25.985258102416992,32.43587112426758,28.195499420166016,41.92100143432617
2015-10-23,26.790695190429688,34.93453598022461,29.951499938964844,46.145381927490234
2015-10-26,25.93576431274414,35.47099685668945,30.430500030517578,47.34987258911133
2015-10-27,25.771526336669922,35.25749969482422,30.550500869750977,46.8610954284668
2015-10-28,26.83343505859375,35.47945022583008,30.854999542236328,47.11421203613281
2015-10-29,27.116914749145508,35.67702102661133,31.327499389648438,46.57305145263672
2015-10-30,26.88517951965332,35.37295913696289,31.295000076293945,45.94463348388672
2015-11-02,27.263147354125977,35.88553237915039,31.417499542236328,46.46833038330078
2015-11-03,27.575876235961914,35.937782287597656,31.265499114990234,47.26258087158203
2015-11-04,27.447635650634766,36.233882904052734,32.04750061035156,47.480777740478516
2015-11-05,27.321102142333984,36.390140533447266,32.782501220703125,47.463321685791016
2015-11-06,27.352737426757812,36.515045166015625,32.96849822998047,47.934654235839844
2015-11-09,27.24202537536621,36.07363510131836,32.77450180053711,47.27130126953125
2015-11-10,26.383438110351562,36.24433135986328,32.98400115966797,46.703975677490234
